Individual,Sex,Year,Locality,BCI
1000,Male,2009,Plateau,5.372717758
1001,Male,2009,Plateau,6.450716746
1001,Male,2019,Plateau,6.648351648
1001,Male,2009,Plateau,6.724176067
1001,Male,2016,Plateau,6.939226519
1001,Male,2021,Plateau,7.005524862
1001,Male,2017,Plateau,6.817679558
1001,Male,2015,Plateau,6.977900552
1003,Male,2010,Plateau,5.528875754
1003,Male,2009,Plateau,5.342174403
1004,Male,2009,Plateau,7.181208054
1005,Male,2011,Plateau,5.367863449
1005,Male,2021,Plateau,6.023121387
1005,Male,2022,Plateau,5.959302326
1005,Male,2016,Plateau,6.222222222
1005,Male,2011,Plateau,5.832369942
1005,Male,2018,Plateau,6.069767442
1005,Male,2019,Plateau,5.741176471
1005,Male,2011,Plateau,5.726795096
1005,Male,2009,Plateau,5.853116595
1005,Male,2012,Plateau,6.035087719
1005,Male,2015,Plateau,6.25433526
1005,Male,2017,Plateau,6.134502924
1006,Male,2009,Plateau,6.224089636
1006,Male,2018,Plateau,6.625698324
1006,Male,2010,Plateau,6.539110861
1006,Male,2017,Plateau,6.482954545
1007,Male,2017,Plateau,5.508287293
1007,Male,2021,Plateau,5.685082873
1007,Male,2023,Plateau,6.305555556
1007,Male,2018,Plateau,6.160220994
1007,Male,2009,Plateau,5.803521364
1007,Male,2019,Plateau,6.022099448
1007,Male,2020,Plateau,6.38547486
1007,Male,2011,Plateau,6.20146314
1009,Male,2016,Plateau,6.60326087
1009,Male,2021,Plateau,6.413043478
1009,Male,2009,Plateau,5.899441341
1009,Male,2022,Plateau,6.171270718
1009,Male,2011,Plateau,6.071823204
1009,Male,2017,Plateau,6.546961326
1009,Male,2018,Plateau,6.480662983
1009,Male,2012,Plateau,6.499448732
1010,Male,2009,Plateau,6.620189626
1011,Male,2016,Plateau,5.965116279
1011,Male,2013,Plateau,6.046242775
1011,Male,2018,Plateau,6.168604651
1011,Male,2019,Plateau,5.970760234
1011,Male,2014,Plateau,6.160972785
1011,Male,2011,Plateau,5.997638725
1011,Male,2009,Plateau,6.072946176
1011,Male,2010,Plateau,6.119191203
1011,Male,2009,Plateau,6.099717115
1011,Male,2011,Plateau,6.028202115
1011,Male,2022,Plateau,6.390532544
1011,Male,2017,Plateau,6.409356725
1012,Male,2016,Plateau,7.144444444
1012,Male,2010,Plateau,6.711409396
1012,Male,2011,Plateau,7.038674033
1012,Male,2022,Plateau,7.146067416
1012,Male,2009,Plateau,7.051569507
1012,Male,2017,Plateau,7.384180791
1012,Male,2019,Plateau,7.203389831
1014,Male,2016,Plateau,7.161458333
1014,Male,2016,Plateau,7.171875
1014,Male,2011,Plateau,6.489247312
1014,Male,2018,Plateau,7.114583333
1014,Male,2017,Plateau,7.142857143
1014,Male,2023,Plateau,7.338541667
1014,Male,2019,Plateau,6.957671958
1015,Male,2009,Plateau,5.80876817
1015,Male,2010,Plateau,5.908045977
1015,Male,2011,Plateau,6.331428571
1016,Female,2009,Plateau,5.152380952
1017,Male,2016,Plateau,6.348066298
1017,Male,2019,Plateau,6.380434783
1017,Male,2015,Plateau,6.564383562
1017,Male,2021,Plateau,6.458563536
1017,Male,2009,Plateau,6.368397593
1017,Male,2011,Plateau,6.571428571
1017,Male,2010,Plateau,6.478236292
1018,Male,2016,Plateau,5.994236311
1018,Male,2019,Plateau,5.734104046
1018,Male,2016,Plateau,5.965317919
1018,Male,2009,Plateau,5.696202532
1018,Male,2011,Plateau,5.820289855
1019,Male,2016,Plateau,5.341317365
1019,Male,2018,Plateau,5.473053892
1019,Male,2009,Plateau,5.250379363
1019,Male,2022,Plateau,5.526946108
1019,Male,2019,Plateau,5.331325301
1019,Male,2011,Plateau,5.25
1020,Female,2022,Plateau,6.538461538
1020,Female,2009,Plateau,6.335703403
1020,Female,2023,Plateau,6.959390863
1020,Female,2021,Plateau,6.733333333
1020,Female,2018,Plateau,7.087179487
1020,Female,2021,Plateau,6.93814433
1020,Female,2011,Plateau,6.886597938
1020,Female,2017,Plateau,7.238341969
1022,Male,2011,Plateau,5.084253341
1022,Male,2009,Plateau,5.345821326
1022,Male,2017,Plateau,5.514450867
1022,Male,2016,Plateau,5.568965517
1022,Male,2021,Plateau,5.574712644
1022,Male,2009,Plateau,5.576701269
1022,Male,2014,Plateau,5.683122847
1022,Male,2018,Plateau,5.844827586
1022,Male,2012,Plateau,5.418397626
1022,Male,2022,Plateau,5.813953488
1022,Male,2011,Plateau,5.581395349
1022,Male,2015,Plateau,6.056980057
1022,Male,2022,Plateau,5.895348837
1022,Male,2011,Plateau,5.687645688
1022,Male,2019,Plateau,5.843023256
1023,Male,2009,Plateau,6.503232759
1023,Male,2010,Plateau,6.657458564
1024,Male,2011,Plateau,5.994382022
1024,Male,2016,Plateau,6.608938547
1024,Male,2017,Plateau,7.077777778
1024,Male,2010,Plateau,6.795016988
1024,Male,2011,Plateau,6.647887324
1024,Male,2009,Plateau,6.764371087
1024,Male,2012,Plateau,6.897142857
1024,Male,2018,Plateau,7.230337079
1025,Male,2017,Plateau,6.161290323
1025,Male,2021,Plateau,6.849740933
1025,Male,2019,Plateau,6.529411765
1025,Male,2015,Plateau,6.318984547
1025,Male,2018,Plateau,6.67027027
1025,Male,2011,Plateau,4.920731707
1025,Male,2022,Plateau,7.316062176
1025,Male,2022,Plateau,7.047368421
1025,Male,2015,Plateau,6.398446171
1025,Male,2016,Plateau,6.907103825
1026,Female,2009,Plateau,5.791347207
1028,Male,2016,Plateau,6.316091954
1028,Male,2009,Plateau,5.890607102
1028,Male,2023,Plateau,6.183908046
1028,Male,2018,Plateau,6.225433526
1028,Male,2011,Plateau,6.132723112
1028,Male,2014,Plateau,6.233618234
1028,Male,2013,Plateau,6.202090592
1028,Male,2017,Plateau,6.245614035
1028,Male,2017,Plateau,6.110465116
1028,Male,2021,Plateau,6.277456647
1028,Male,2019,Plateau,6.36627907
1029,Male,2020,Plateau,5.451807229
1029,Male,2022,Plateau,5.864705882
1029,Male,2021,Plateau,6.113095238
1029,Male,2018,Plateau,5.090909091
1029,Male,2019,Plateau,5.192307692
1030,Male,2012,Plateau,5.311227458
1030,Male,2011,Plateau,5.093567251
1030,Male,2014,Plateau,5.617142857
1030,Male,2010,Plateau,5.418604651
1030,Male,2017,Plateau,5.827586207
1030,Male,2018,Plateau,5.868571429
1030,Male,2011,Plateau,5.252941176
1030,Male,2019,Plateau,5.695402299
1030,Male,2009,Plateau,5.237237237
1030,Male,2022,Plateau,6.136363636
1031,Male,2023,Plateau,5.169811321
1031,Male,2020,Plateau,4.726708075
1031,Male,2011,Plateau,4.406670943
1031,Male,2012,Plateau,4.54723127
1031,Male,2022,Plateau,5.25
1031,Male,2012,Plateau,4.684210526
1031,Male,2010,Plateau,4.663042766
1031,Male,2019,Plateau,5.126582278
1031,Male,2022,Plateau,5.257861635
1031,Male,2017,Plateau,5.090322581
1031,Male,2020,Plateau,5.288461538
1031,Male,2016,Plateau,5.209150327
1034,Male,2009,Plateau,6.606217617
1034,Male,2010,Plateau,6.80096781
1034,Male,2011,Plateau,6.74015748
1035,Male,2016,Plateau,6.869318182
1035,Male,2009,Plateau,5.994065282
1035,Male,2017,Plateau,6.971590909
1035,Male,2019,Plateau,6.937853107
1035,Male,2016,Plateau,6.994318182
1035,Male,2023,Plateau,7.101694915
1035,Male,2011,Plateau,6.56626506
1036,Male,2012,Plateau,5.408163265
1036,Male,2016,Plateau,6.189655172
1036,Male,2009,Plateau,5.93003413
1036,Male,2016,Plateau,6.394285714
1036,Male,2011,Plateau,5.756880734
1036,Male,2012,Plateau,6.143266476
1037,Male,2022,Plateau,6.01734104
1037,Male,2009,Plateau,4.747603834
1037,Male,2011,Plateau,4.921630094
1037,Male,2017,Plateau,6.093023256
1038,Male,2016,Plateau,5.646706587
1038,Male,2019,Plateau,5.63372093
1038,Male,2017,Plateau,5.561403509
1038,Male,2017,Plateau,5.636904762
1038,Male,2018,Plateau,5.847953216
1038,Male,2016,Plateau,5.923529412
1039,Male,2013,Plateau,6.643243243
1039,Male,2009,Plateau,6.367306853
1039,Male,2016,Plateau,6.890710383
1039,Male,2017,Plateau,6.453551913
1039,Male,2009,Plateau,6.48595259
1039,Male,2023,Plateau,6.846994536
1039,Male,2017,Plateau,6.775956284
1039,Male,2023,Plateau,6.881081081
1039,Male,2019,Plateau,6.535519126
1039,Male,2022,Plateau,6.989189189
1039,Male,2012,Plateau,6.765027322
1039,Male,2010,Plateau,6.840390879
1039,Male,2011,Plateau,6.991957105
1039,Male,2018,Plateau,6.950819672
1041,Male,2017,Plateau,5.816216216
1041,Male,2023,Plateau,6.29281768
1041,Male,2017,Plateau,6.225274725
1041,Male,2013,Plateau,6.039772727
1041,Male,2010,Plateau,6.002057848
1041,Male,2014,Plateau,6.196078431
1041,Male,2022,Plateau,6.382022472
1041,Male,2009,Plateau,6.067738232
1041,Male,2011,Plateau,6.179647527
1041,Male,2020,Plateau,6.431818182
1042,Male,2009,Plateau,6.034939121
1042,Male,2010,Plateau,6.227436823
1042,Male,2009,Plateau,6.23856174
1043,Male,2009,Plateau,4.80117632
1043,Male,2012,Plateau,5.234177215
1043,Male,2010,Plateau,5.193160228
1043,Male,2013,Plateau,5.304761905
1044,Male,2009,Plateau,6.149691358
1044,Male,2010,Plateau,6.678928008
1045,Male,2009,Plateau,7.671362614
1048,Male,2010,Plateau,5.340339729
1048,Male,2012,Plateau,5.709090909
1048,Male,2009,Plateau,5.436522596
1048,Male,2016,Plateau,6.012269939
1049,Male,2009,Plateau,6.008383791
1049,Male,2012,Plateau,6.140350877
1050,Male,2012,Plateau,5.507246377
